prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating,country,list_price
75823,blah,blahblah,Angry Birds™,6-12,277,Bird Island Egg Heist,2.0,4.0,Average,4.5,4.0,US,29.99
75822,blah,blahblah,Angry Birds™,6-12,168,Piggy Plane Attack,2.0,4.0,Easy,5.0,4.0,US,19.99
75821,blah,blahblah,Angry Birds™,6-12,74,Piggy Car Escape,11.0,4.3,Easy,4.3,4.1,US,12.99
21030,blah,blahblah,Architecture,12+,1032,United States Capitol Building,23.0,3.6,Average,4.6,4.3,US,99.99
21035,blah,blahblah,Architecture,12+,744,Solomon R. Guggenheim Museum®,14.0,3.2,Challenging,4.6,4.1,US,79.99
21039,blah,blahblah,Architecture,12+,597,Shanghai,7.0,3.7,Average,4.9,4.4,US,59.99
21028,blah,blahblah,Architecture,12+,598,New York City,37.0,3.7,Average,4.2,4.1,US,59.99
21029,blah,blahblah,Architecture,12+,780,Buckingham Palace,24.0,4.4,Average,4.7,4.3,US,49.99
21034,blah,blahblah,Architecture,12+,468,London,23.0,3.6,Average,4.7,4.1,US,39.99
21033,blah,blahblah,Architecture,12+,444,Chicago,11.0,3.6,Average,4.8,4.5,US,39.99
21036,blah,blahblah,Architecture,12+,386,Arc de Triomphe,14.0,4.1,Average,4.4,3.6,US,39.99
21019,blah,blahblah,Architecture,12+,321,The Eiffel Tower,53.0,3.2,Average,4.6,4.4,US,34.99
21032,blah,blahblah,Architecture,12+,361,Sydney,7.0,4.2,Easy,4.6,4.2,US,29.99
17101,blah,blahblah,BOOST,7-12,847,BOOST Creative Toolbox,63.0,3.8,Average,3.4,3.5,US,159.99
41597,blah,blahblah,BrickHeadz,10+,708,Go Brick Me,13.0,4.7,Average,4.8,4.8,US,29.99
41614,blah,blahblah,BrickHeadz,10+,234,Owen & Blue,1.0,3.0,Easy,5.0,5.0,US,19.99
41613,blah,blahblah,BrickHeadz,10+,160,Mr. Incredible & Frozone,1.0,5.0,Very Easy,5.0,5.0,US,19.99
41609,blah,blahblah,BrickHeadz,10+,149,Chewbacca™,1.0,2.0,Very Easy,3.0,4.0,US,9.99
41608,blah,blahblah,BrickHeadz,10+,141,Han Solo™,1.0,2.0,Very Easy,4.0,4.0,US,9.99
41604,blah,blahblah,BrickHeadz,10+,101,Iron Man MK50,3.0,4.0,Average,4.7,4.5,US,9.99
41605,blah,blahblah,BrickHeadz,10+,105,Thanos,2.0,3.0,Easy,5.0,5.0,US,9.99
41606,blah,blahblah,BrickHeadz,10+,113,Star-Lord,1.0,5.0,Easy,5.0,5.0,US,9.99
41607,blah,blahblah,BrickHeadz,10+,136,Gamora,1.0,,nan,5.0,,US,9.99
41485,blah,blahblah,BrickHeadz,10+,91,Finn,2.0,3.0,Easy,4.5,4.0,US,9.99
40270,blah,blahblah,BrickHeadz,10+,140,Valentine's Bee,7.0,3.2,Easy,4.9,4.7,US,9.99
41599,blah,blahblah,BrickHeadz,10+,143,Wonder Woman™,5.0,4.6,Easy,5.0,5.0,US,9.99
41598,blah,blahblah,BrickHeadz,10+,122,The Flash™,3.0,2.7,Very Easy,4.0,3.0,US,9.99
41603,blah,blahblah,BrickHeadz,10+,130,Kylo Ren™,5.0,4.3,Easy,5.0,4.8,US,9.99
41602,blah,blahblah,BrickHeadz,10+,119,Rey,3.0,4.5,Easy,5.0,4.5,US,9.99
41600,blah,blahblah,BrickHeadz,10+,135,Aquaman™,1.0,1.0,Very Easy,4.0,3.0,US,9.99
41601,blah,blahblah,BrickHeadz,10+,108,Cyborg™,2.0,3.5,Easy,5.0,4.0,US,9.99
41611,blah,blahblah,BrickHeadz,10+,240,Marty McFly & Doc Brown,1.0,3.0,Easy,5.0,5.0,US,19.99
41610,blah,blahblah,BrickHeadz,10+,209,Tactical Batman™ & Superman™,,,nan,,,US,19.99
40271,blah,blahblah,BrickHeadz,10+,126,Easter Bunny,4.0,2.0,Easy,5.0,4.5,US,9.99
41487,blah,blahblah,BrickHeadz,10+,102,Lloyd,7.0,4.0,Easy,5.0,4.7,US,9.99
41488,blah,blahblah,BrickHeadz,10+,89,Master Wu,5.0,3.2,Very Easy,4.4,4.0,US,9.99
41594,blah,blahblah,BrickHeadz,10+,118,Captain Armando Salazar,6.0,3.3,Very Easy,5.0,4.7,US,9.99
41486,blah,blahblah,BrickHeadz,10+,127,Captain Phasma™,3.0,3.5,Very Easy,4.7,4.7,US,9.99
41585,blah,blahblah,BrickHeadz,10+,91,Batman™,11.0,3.8,Very Easy,4.9,4.7,US,9.99
41590,blah,blahblah,BrickHeadz,10+,96,Iron Man,8.0,4.0,Easy,4.9,4.4,US,9.99
41593,blah,blahblah,BrickHeadz,10+,109,Captain Jack Sparrow,9.0,3.6,Easy,4.8,4.6,US,9.99
41592,blah,blahblah,BrickHeadz,10+,93,The Hulk,8.0,3.9,Easy,4.6,4.1,US,9.99
41595,blah,blahblah,BrickHeadz,10+,139,Belle,10.0,4.2,Easy,4.8,4.7,US,9.99
41596,blah,blahblah,BrickHeadz,10+,116,Beast,2.0,5.0,Average,5.0,5.0,US,9.99
41588,blah,blahblah,BrickHeadz,10+,151,The Joker™,12.0,3.3,Easy,4.8,4.7,US,9.99
41591,blah,blahblah,BrickHeadz,10+,143,Black Widow,4.0,3.5,Easy,4.8,4.8,US,9.99
41587,blah,blahblah,BrickHeadz,10+,101,Robin™,10.0,4.3,Very Easy,4.8,4.9,US,9.99
41586,blah,blahblah,BrickHeadz,10+,99,Batgirl™,9.0,3.5,Easy,4.3,4.6,US,9.99
60175,blah,blahblah,City,5-12,387,Mountain River Heist,,,nan,,,US,49.99
60052,blah,blahblah,City,6-12,888,Cargo Train,35.0,4.7,Average,4.4,3.8,US,199.99
60051,blah,blahblah,City,6-12,610,High-speed Passenger Train,45.0,4.4,Average,4.4,4.0,US,149.99
60162,blah,blahblah,City,8-12,1250,Jungle Air Drop Helicopter,1.0,5.0,Average,5.0,4.0,US,149.99
60167,blah,blahblah,City,6-12,792,Coast Guard Head Quarters,3.0,3.3,Average,3.7,3.3,US,119.99
60161,blah,blahblah,City,8-12,813,Jungle Exploration Site,6.0,4.5,Average,4.3,4.0,US,119.99
60141,blah,blahblah,City,6-12,894,Police Station,10.0,4.2,Easy,4.7,4.0,US,99.99
60188,blah,blahblah,City,7-12,883,Mining Experts Site,1.0,5.0,nan,5.0,5.0,US,99.99
60110,blah,blahblah,City,6-12,919,Fire Station,16.0,4.5,Average,4.6,4.6,US,99.99
60174,blah,blahblah,City,6-12,663,Mountain Police Headquarters,8.0,4.4,Average,4.6,4.0,US,89.99
60169,blah,blahblah,City,6-12,740,Cargo Terminal,4.0,5.0,Average,5.0,4.3,US,79.99
60140,blah,blahblah,City,5-12,561,Bulldozer Break-in,9.0,3.9,Easy,3.3,3.6,US,69.99
60160,blah,blahblah,City,7-12,426,Jungle Mobile Lab,3.0,4.7,Average,5.0,4.7,US,59.99
60173,blah,blahblah,City,5-12,303,Mountain Arrest,2.0,4.5,Average,4.0,2.5,US,59.99
60166,blah,blahblah,City,6-12,415,Heavy-duty Rescue Helicopter,8.0,4.4,Challenging,4.4,4.0,US,59.99
60139,blah,blahblah,City,6-12,374,Mobile Command Center,10.0,3.9,Easy,4.0,3.3,US,49.99
60154,blah,blahblah,City,5-12,337,Bus Station,16.0,3.6,Easy,3.3,2.7,US,49.99
60186,blah,blahblah,City,5-12,294,Mining Heavy Driller,1.0,4.0,Average,5.0,4.0,US,49.99
60153,blah,blahblah,City,5-12,169,People pack – Fun at the beach,10.0,4.3,Very Easy,4.1,3.6,US,39.99
60138,blah,blahblah,City,5-12,294,High-speed Chase,14.0,4.2,Average,4.2,4.1,US,39.99
60165,blah,blahblah,City,5-12,347,4 x 4 Response Unit,2.0,4.5,Very Easy,5.0,5.0,US,39.99
60172,blah,blahblah,City,5-12,297,Dirt Road Pursuit,,,nan,,,US,39.99
60159,blah,blahblah,City,6-12,378,Jungle Halftrack Mission,5.0,4.8,Easy,4.8,4.6,US,39.99
60108,blah,blahblah,City,5-12,257,Fire Response Unit,8.0,4.2,Average,3.9,3.8,US,39.99
60182,blah,blahblah,City,5-12,344,Pickup & Caravan,7.0,5.0,Easy,5.0,5.0,US,29.99
60183,blah,blahblah,City,5-12,310,Heavy Cargo Transport,7.0,4.4,Easy,4.7,4.7,US,29.99
60107,blah,blahblah,City,5-12,214,Fire Ladder Truck,11.0,4.5,Easy,4.5,4.1,US,24.99
60180,blah,blahblah,City,6-12,192,Monster Truck,4.0,5.0,Average,5.0,5.0,US,19.99
60150,blah,blahblah,City,5-12,249,Pizza Van,35.0,4.6,Easy,4.9,4.8,US,19.99
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,89.0,2.9,Easy,2.5,2.2,US,19.99
60148,blah,blahblah,City,5-12,239,ATV Race Team,12.0,4.7,Easy,4.8,4.6,US,19.99
60179,blah,blahblah,City,5-12,190,Ambulance Helicopter,6.0,4.2,Easy,3.8,4.7,US,19.99
60181,blah,blahblah,City,5-12,174,Forest Tractor,7.0,4.3,Easy,4.4,4.2,US,19.99
60137,blah,blahblah,City,5-12,144,Tow Truck Trouble,8.0,4.4,Easy,4.3,4.0,US,19.99
60176,blah,blahblah,City,5-12,126,Wild River Escape,1.0,5.0,Easy,5.0,4.0,US,19.99
60185,blah,blahblah,City,5-12,127,Mining Power Splitter,1.0,5.0,Easy,5.0,5.0,US,19.99
10751,blah,blahblah,Juniors,4-7,115,Mountain Police Chase,,,nan,,,US,19.99
60164,blah,blahblah,City,5-12,141,Sea Rescue Plane,3.0,4.3,Easy,4.3,4.7,US,19.99
60158,blah,blahblah,City,6-12,201,Jungle Cargo Helicopter,5.0,4.3,Average,4.4,3.8,US,19.99
7895,blah,blahblah,City,5-12,8,Switching Tracks,47.0,4.2,Very Easy,4.1,3.6,US,15.99
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,85.0,4.1,Very Easy,3.5,2.3,US,14.99
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,40.0,4.1,Very Easy,3.9,2.8,US,14.99
60177,blah,blahblah,City,5-12,87,Airshow Jet,2.0,4.5,Easy,4.5,5.0,US,9.99
60157,blah,blahblah,City,5-12,88,Jungle Starter Set,12.0,4.5,Easy,4.9,4.6,US,9.99
10750,blah,blahblah,Juniors,4-7,73,Road Repair Truck,,,nan,,,US,9.99
60163,blah,blahblah,City,5-12,76,Coast Guard Starter Set,4.0,4.8,Very Easy,5.0,4.5,US,9.99
60171,blah,blahblah,City,5-12,88,Mountain Fugitives,2.0,,nan,5.0,,US,9.99
60184,blah,blahblah,City,5-12,82,Mining Team,2.0,4.5,Very Easy,5.0,4.0,US,9.99
60178,blah,blahblah,City,5-12,78,Speed Record Car,1.0,4.0,Easy,5.0,4.0,US,9.99
60170,blah,blahblah,City,5-12,37,Off-Road Chase,2.0,4.5,Very Easy,4.5,5.0,US,6.99
60156,blah,blahblah,City,5-12,53,Jungle Buggy,5.0,3.8,Easy,3.6,4.2,US,6.99
60134,blah,blahblah,City,5-12,157,Fun in the park - City People Pack,30.0,4.7,Very Easy,4.6,4.0,US,39.99
60125,blah,blahblah,City,8-12,1277,Volcano Heavy-lift Helicopter,5.0,5.0,Average,4.6,4.2,US,149.99
60124,blah,blahblah,City,8-12,824,Volcano Exploration Base,9.0,5.0,Average,4.6,4.6,US,119.99
60109,blah,blahblah,City,6-12,412,Fire Boat,2.0,4.5,Easy,4.5,4.0,US,79.99
60143,blah,blahblah,City,5-12,403,Auto Transport Heist,2.0,4.5,nan,4.0,3.5,US,49.99
60129,blah,blahblah,City,5-12,200,Police Patrol Boat,5.0,3.8,Easy,3.2,2.0,US,49.99
60123,blah,blahblah,City,7-12,330,Volcano Supply Helicopter,3.0,4.7,Easy,4.3,4.0,US,49.99
60122,blah,blahblah,City,6-12,324,Volcano Crawler,4.0,5.0,Average,5.0,4.5,US,39.99
60119,blah,blahblah,City,6-12,301,Ferry,14.0,4.0,Easy,4.2,4.2,US,29.99
60168,blah,blahblah,City,5-12,195,Sailboat Rescue,,,nan,,,US,29.99
60155,blah,blahblah,City,5-12,248,LEGO® City Advent Calendar,8.0,3.4,Easy,3.8,3.5,US,29.99
60101,blah,blahblah,City,5-12,157,Airport Cargo Plane,13.0,4.4,Easy,4.6,4.2,US,24.99
60121,blah,blahblah,City,5-12,175,Volcano Exploration Truck,6.0,4.8,Easy,4.8,4.4,US,24.99
60117,blah,blahblah,City,5-12,250,Van & Caravan,35.0,4.5,Easy,4.6,4.6,US,19.99
60142,blah,blahblah,City,5-12,138,Money Transporter,7.0,4.7,Easy,4.4,4.1,US,19.99
60136,blah,blahblah,City,5-12,80,Police Starter Set,8.0,4.1,Easy,4.6,4.3,US,9.99
60146,blah,blahblah,City,5-12,91,Stunt Truck,8.0,4.3,Easy,4.8,4.4,US,9.99
60145,blah,blahblah,City,5-12,81,Buggy,7.0,4.9,Very Easy,4.9,4.9,US,9.99
60120,blah,blahblah,City,5-12,83,Volcano Starter Set,7.0,4.7,Easy,4.3,4.3,US,9.99
60100,blah,blahblah,City,5-12,81,Airport Starter Set,10.0,4.4,Very Easy,4.9,5.0,US,9.99
60106,blah,blahblah,City,5-12,90,Fire Starter Set,11.0,3.9,Easy,4.1,4.1,US,9.99
60135,blah,blahblah,City,5-12,47,ATV Arrest,5.0,4.3,Very Easy,4.4,4.6,US,6.99
10698,blah,blahblah,Classic,4-99,790,LEGO® Large Creative Brick Box,4.0,5.0,Easy,5.0,5.0,US,59.99
10696,blah,blahblah,Classic,4-99,484,LEGO® Medium Creative Brick Box,11.0,4.6,Easy,4.6,4.7,US,34.99
10713,blah,blahblah,Classic,4-99,213,Creative Suitcase,2.0,5.0,Very Easy,5.0,5.0,US,19.99
10693,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement,8.0,4.8,Easy,4.9,4.9,US,19.99
10692,blah,blahblah,Classic,4-99,221,LEGO® Creative Bricks,7.0,4.3,Easy,4.1,4.3,US,16.99
10701,blah,blahblah,Classic,4-99,1,Gray Baseplate,24.0,4.3,Very Easy,4.1,3.5,US,14.99
10714,blah,blahblah,Classic,4-99,1,Blue Baseplate,6.0,4.7,Very Easy,4.7,4.3,US,7.99
10700,blah,blahblah,Classic,4-99,1,Green Baseplate,46.0,3.2,Very Easy,2.6,2.5,US,7.99
10706,blah,blahblah,Classic,4-99,78,Blue Creativity Box,8.0,4.6,Very Easy,4.8,5.0,US,4.99
10708,blah,blahblah,Classic,4-99,66,Green Creativity Box,5.0,4.5,Easy,4.8,4.5,US,4.99
10707,blah,blahblah,Classic,4-99,55,Red Creativity Box,4.0,4.3,Average,4.5,4.3,US,4.99
10709,blah,blahblah,Classic,4-99,60,Orange Creativity Box,3.0,2.7,Easy,4.7,5.0,US,4.99
630,blah,blahblah,Classic,4+,1,Brick Separator,180.0,4.0,Very Easy,4.8,4.6,US,2.49
10694,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement Bright,6.0,4.3,Easy,4.5,4.3,US,19.99
10699,blah,blahblah,Classic,4-99,1,Sand Baseplate,24.0,3.9,Very Easy,3.6,2.9,US,7.99
31069,blah,blahblah,Creator 3-in-1,8-12,728,Modular Family Villa,11.0,3.2,Average,3.4,3.2,US,69.99
31070,blah,blahblah,Creator 3-in-1,9-12,670,Turbo Track Racer,14.0,4.2,Average,4.5,4.3,US,59.99
31081,blah,blahblah,Creator 3-in-1,8-12,422,Modular Skate House,4.0,4.0,Average,4.8,4.3,US,39.99
31079,blah,blahblah,Creator 3-in-1,8-12,379,Sunshine Surfer Van,5.0,4.0,Easy,4.4,4.2,US,34.99
31080,blah,blahblah,Creator 3-in-1,7-12,374,Modular Winter Vacation,2.0,4.0,Easy,3.5,4.0,US,34.99
31066,blah,blahblah,Creator 3-in-1,7-12,285,Space Shuttle Explorer,12.0,4.3,Easy,4.2,4.4,US,29.99
31068,blah,blahblah,Creator 3-in-1,8-12,386,Modular Modern Home,10.0,3.2,Average,3.8,3.9,US,29.99
31067,blah,blahblah,Creator 3-in-1,7-12,356,Modular Poolside Holiday,8.0,4.0,Average,4.6,4.9,US,29.99
31062,blah,blahblah,Creator 3-in-1,7-12,205,Robo Explorer,9.0,4.5,Average,4.8,4.3,US,19.99
31074,blah,blahblah,Creator 3-in-1,7-12,241,Rocket Rally Car,2.0,4.5,Easy,5.0,5.0,US,19.99
31076,blah,blahblah,Creator 3-in-1,7-12,200,Daredevil Stunt Plane,1.0,5.0,Average,5.0,5.0,US,19.99
31075,blah,blahblah,Creator 3-in-1,7-12,225,Outback Adventures,1.0,5.0,Easy,4.0,4.0,US,19.99
31058,blah,blahblah,Creator 3-in-1,7-12,174,Mighty Dinosaurs,27.0,4.5,Easy,4.7,4.7,US,14.99
31073,blah,blahblah,Creator 3-in-1,7-12,223,Mythical Creatures,5.0,4.7,Easy,4.4,5.0,US,14.99
31056,blah,blahblah,Creator 3-in-1,6-12,122,Green Cruiser,6.0,4.5,Easy,4.5,4.7,US,9.99
31057,blah,blahblah,Creator 3-in-1,6-12,102,Air Blazer,1.0,4.0,Easy,4.0,4.0,US,9.99
31071,blah,blahblah,Creator 3-in-1,6-12,109,Drone Explorer,1.0,5.0,Average,5.0,5.0,US,9.99
31072,blah,blahblah,Creator 3-in-1,6-12,109,Extreme Engines,,,nan,,,US,9.99
31046,blah,blahblah,Creator 3-in-1,7-12,222,Fast Car,8.0,4.3,Average,4.6,4.5,US,19.99
31059,blah,blahblah,Creator 3-in-1,8-12,194,Sunset Street Bike,1.0,5.0,Average,5.0,5.0,US,19.99
31051,blah,blahblah,Creator 3-in-1,8-12,528,Lighthouse Point,15.0,4.7,Average,4.7,4.3,US,59.99
31064,blah,blahblah,Creator 3-in-1,7-12,359,Island Adventures,2.0,5.0,Average,4.5,4.5,US,29.99
31035,blah,blahblah,Creator 3-in-1,7-12,286,Beach Hut,9.0,4.5,Easy,4.4,4.1,US,29.99
31063,blah,blahblah,Creator 3-in-1,7-12,275,Beachside Vacation,5.0,4.0,Average,4.2,3.4,US,29.99
31049,blah,blahblah,Creator 3-in-1,8-12,326,Twin Spin Helicopter,4.0,4.8,Average,5.0,4.8,US,29.99
31047,blah,blahblah,Creator 3-in-1,7-12,230,Propeller Plane,7.0,4.8,Average,4.9,4.7,US,19.99
31060,blah,blahblah,Creator 3-in-1,7-12,246,Airshow Aces,,,nan,,,US,19.99
31043,blah,blahblah,Creator 3-in-1,6-12,124,Chopper Transporter,2.0,4.0,Easy,5.0,4.5,US,9.99
31029,blah,blahblah,Creator 3-in-1,6-12,132,Cargo Heli,4.0,4.0,Average,4.8,4.8,US,9.99
10256,blah,blahblah,Creator Expert,16+,5923,Taj Mahal,43.0,3.9,Challenging,4.8,4.5,US,369.99
10260,blah,blahblah,Creator Expert,16+,2480,Downtown Diner,62.0,4.4,Challenging,4.6,4.3,US,169.99
10259,blah,blahblah,Creator Expert,12+,902,Winter Village Station,51.0,3.8,Average,3.8,3.4,US,79.99
10255,blah,blahblah,Creator Expert,16+,4002,Assembly Square,99.0,4.7,Challenging,4.8,4.5,US,279.99
10253,blah,blahblah,Creator Expert,16+,4163,Big Ben,64.0,3.7,Challenging,4.6,4.6,US,249.99
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,228.0,4.2,Challenging,4.8,4.6,US,239.99
10257,blah,blahblah,Creator Expert,16+,2670,Carousel,53.0,4.2,Challenging,4.4,4.2,US,199.99
10247,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,91.0,4.9,Challenging,4.9,4.7,US,199.99
10251,blah,blahblah,Creator Expert,16+,2382,Brick Bank,115.0,4.5,Challenging,4.7,4.2,US,169.99
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,202.0,4.7,Challenging,4.9,4.7,US,159.99
10246,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,177.0,4.4,Challenging,4.6,4.4,US,159.99
10258,blah,blahblah,Creator Expert,16+,1686,London Bus,53.0,4.1,Average,4.6,4.3,US,139.99
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,337.0,4.3,Challenging,4.7,4.5,US,119.99
10252,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,66.0,4.5,Average,4.9,4.7,US,99.99
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,134.0,4.4,Average,4.7,4.5,US,99.99
10254,blah,blahblah,Creator Expert,12+,734,Winter Holiday Train,77.0,4.3,Average,4.3,4.1,US,99.99
70922,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,19.0,4.9,Challenging,5.0,4.9,US,269.99
76087,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,13.0,4.1,Average,3.7,3.0,US,129.99
71171,blah,blahblah,DIMENSIONS™,7-14,267,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,6.0,4.7,Average,4.3,4.0,US,89.99
70923,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,9.0,4.4,Average,4.8,3.5,US,79.99
76086,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,6.0,5.0,Average,5.0,4.8,US,49.99
70921,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,5.0,3.2,Average,3.2,2.6,US,49.99
76097,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,5.0,5.0,Average,4.8,4.8,US,39.99
76098,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,6.0,4.5,Easy,4.8,4.5,US,29.99
70919,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,5.0,3.6,Easy,3.2,3.4,US,29.99
70920,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,11.0,4.9,Average,4.7,4.6,US,29.99
10753,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,1.0,5.0,Easy,5.0,5.0,US,24.99
70918,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,2.0,4.0,nan,4.5,4.0,US,19.99
76085,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,9.0,3.9,Easy,4.2,3.9,US,19.99
76096,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,1.0,5.0,Average,5.0,5.0,US,19.99
41232,blah,blahblah,DC Super Hero Girls,8-12,712,Super Hero High School,7.0,3.7,Average,3.9,3.6,US,79.99
41230,blah,blahblah,DC Super Hero Girls,7-12,206,Batgirl™ Batjet Chase,4.0,5.0,Easy,4.5,4.3,US,24.99
41231,blah,blahblah,DC Super Hero Girls,7-12,217,Harley Quinn™ to the rescue,2.0,5.0,Average,5.0,4.5,US,29.99
41233,blah,blahblah,DC Super Hero Girls,7-12,145,Lashina™ Tank,2.0,4.5,Average,4.0,5.0,US,14.99
76052,blah,blahblah,DC Comics™ Super Heroes,14+,2526,Batman™ Classic TV Series – Batcave,47.0,4.5,Average,4.6,4.2,US,269.99
41239,blah,blahblah,DC Super Hero Girls,9-12,1078,Eclipso™ Dark Palace,,,nan,,,US,99.99
76055,blah,blahblah,DC Comics™ Super Heroes,8-14,759,Batman™: Killer Croc™ Sewer Smash,11.0,4.2,Average,4.3,3.9,US,79.99
76054,blah,blahblah,DC Comics™ Super Heroes,7-14,563,Batman™: Scarecrow™ Harvest of Fear,9.0,4.7,Easy,4.6,4.4,US,59.99
41238,blah,blahblah,DC Super Hero Girls,7-12,432,Lena Luthor™ Kryptomite™ Factory,,,nan,,,US,59.99
41237,blah,blahblah,DC Super Hero Girls,7-12,351,Batgirl™ Secret Bunker,1.0,5.0,Average,5.0,5.0,US,44.99
76045,blah,blahblah,DC Comics™ Super Heroes,7-14,306,Kryptonite Interception,18.0,4.5,Average,4.6,4.3,US,29.99
76075,blah,blahblah,DC Comics™ Super Heroes,6-12,286,Wonder Woman™ Warrior Battle,7.0,5.0,Easy,4.7,4.8,US,29.99
76056,blah,blahblah,DC Comics™ Super Heroes,6-12,257,Batman™: Rescue from Ra's al Ghul™,8.0,4.5,Average,4.4,3.9,US,29.99
76025,blah,blahblah,DC Comics™ Super Heroes,6-12,174,Green Lantern vs. Sinestro,32.0,4.6,Easy,4.8,4.7,US,19.99
41234,blah,blahblah,DC Super Hero Girls,7-12,142,Bumblebee™ Helicopter,2.0,4.5,Average,4.0,3.5,US,14.99
76044,blah,blahblah,DC Comics™ Super Heroes,6-12,91,Clash of the Heroes,30.0,4.3,Easy,4.3,4.4,US,12.99
76068,blah,blahblah,DC Comics™ Super Heroes,5-12,93,Mighty Micros: Superman™ vs. Bizarro™,3.0,4.7,Easy,4.7,5.0,US,9.99
76069,blah,blahblah,DC Comics™ Super Heroes,5-12,83,Mighty Micros: Batman™ vs. Killer Moth™,1.0,5.0,Easy,5.0,5.0,US,9.99
76070,blah,blahblah,DC Comics™ Super Heroes,5-12,85,Mighty Micros: Wonder Woman™ vs. Doomsday™,2.0,5.0,Easy,5.0,5.0,US,9.99
71287,blah,blahblah,DIMENSIONS™,7-14,56,Teen Titans Go!™ Fun Pack,,,nan,,,US,14.99
71343,blah,blahblah,DIMENSIONS™,7-14,56,The Powerpuff Girls™ Fun Pack,1.0,4.0,Easy,5.0,5.0,US,14.99
71346,blah,blahblah,DIMENSIONS™,7-14,93,The Powerpuff Girls™ Team Pack,,,nan,,,US,24.99
71349,blah,blahblah,DIMENSIONS™,7-14,56,Beetlejuice™ Fun Pack,1.0,5.0,Easy,5.0,5.0,US,14.99
71255,blah,blahblah,DIMENSIONS™,7-14,105,Teen Titans Go!™ Team Pack,2.0,3.5,Easy,4.0,3.5,US,24.99
71242,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,5.0,4.8,Average,4.2,3.6,US,49.99
71264,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,2.0,4.5,Easy,4.5,3.5,US,44.99
71267,blah,blahblah,DIMENSIONS™,7-14,118,Goonies™ Level Pack,2.0,5.0,Average,5.0,5.0,US,29.99
71248,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,6.0,4.2,Easy,4.5,3.4,US,29.99
71229,blah,blahblah,DIMENSIONS™,7-14,92,DC Comics™ Team Pack,2.0,4.0,Easy,4.0,3.5,US,24.99
71235,blah,blahblah,DIMENSIONS™,7-14,96,Midway Arcade™ Level Pack,11.0,3.4,Average,3.2,3.7,US,24.99
71348,blah,blahblah,DIMENSIONS™,7-14,64,Harry Potter™ Fun Pack,1.0,5.0,Very Easy,5.0,5.0,US,14.99
71266,blah,blahblah,DIMENSIONS™,7-14,46,LEGO® City Fun Pack,2.0,5.0,Average,5.0,5.0,US,14.99
71238,blah,blahblah,DIMENSIONS™,7-14,40,Cyberman™ Fun Pack,7.0,4.5,Easy,4.6,4.3,US,11.99
71218,blah,blahblah,DIMENSIONS™,7-14,39,LEGO® DIMENSIONS™ Gollum Fun Pack,3.0,4.0,Easy,4.3,3.7,US,11.99
71232,blah,blahblah,DIMENSIONS™,7-14,59,LEGO® DIMENSIONS™ Eris Fun Pack,4.0,4.0,Average,3.8,3.0,US,11.99
71040,blah,blahblah,Disney™,16+,4080,The Disney Castle,171.0,4.5,Challenging,4.7,4.5,US,349.99
71042,blah,blahblah,Disney™,14+,2294,Silent Mary,52.0,3.3,Average,4.5,4.3,US,199.99
41148,blah,blahblah,Disney™,6-12,701,Elsa's Magical Ice Palace,5.0,4.0,Average,4.0,3.8,US,79.99
